524	9	11	6	524	228
525	9	14	5	525	228
526	9	7	8	526	228
527	9	16	3	527	228
528	9	5	9	528	228
529	9	9	2	529	228
530	9	9	2	530	228
531	9	3	3	531	228
532	9	9	1	532	228
533	9	7	6	533	228
534	9	1	11	534	228
535	9	16	12	535	228
536	9	16	1	536	228
537	9	16	10	537	228
538	9	13	5	538	228
539	9	8	6	539	228
540	9	11	3	540	228
541	9	8	7	541	228
542	9	7	9	542	228
543	9	12	6	543	228
544	9	3	4	544	228
545	9	16	1	545	228
546	9	3	6	546	228
547	9	10	11	547	228
548	9	16	3	548	228
549	9	3	6	549	228
550	9	13	3	550	228
551	9	13	7	551	228
552	9	8	2	552	228
553	9	15	6	553	228
554	9	6	8	554	228
555	9	6	4	555	228
556	9	8	7	556	228
557	9	10	11	557	228
558	9	13	12	558	228
559	9	3	12	559	228
560	9	1	7	560	228
561	9	15	7	561	228
562	9	9	12	562	228
563	10	11	4	563	231
564	10	13	11	564	231
565	10	16	4	565	231
566	10	16	4	566	231
567	10	9	12	567	231
568	10	7	4	568	231
569	10	13	1	569	231
570	10	9	12	570	231
571	10	8	12	571	231
572	10	2	2	572	231
573	10	6	3	573	231
574	10	11	11	574	231
575	10	7	11	575	231
576	10	12	10	576	231
577	10	9	2	577	231
578	10	6	9	578	231
579	10	4	1	579	231
580	10	4	3	580	231
581	10	2	5	581	231
582	10	14	9	582	231
583	10	8	8	583	231
584	10	15	5	584	231
585	10	6	11	585	231
586	10	8	6	586	231
587	10	7	7	587	231
588	10	11	7	588	231
589	10	10	11	589	231
590	10	9	11	590	231
591	10	1	11	591	231
592	10	11	6	592	231
593	10	15	7	593	231
594	10	9	9	594	231
595	10	10	9	595	231
596	10	16	9	596	231
597	10	3	1	597	231
598	10	3	12	598	231
599	10	6	2	599	231
600	10	14	7	600	231
601	10	12	1	601	231
602	10	14	10	602	231
603	10	1	3	603	231
604	10	14	11	604	231
605	10	2	9	605	231
606	10	13	7	606	231
607	10	9	1	607	231
608	10	16	11	608	231
609	10	12	4	609	231
610	10	10	5	610	231
611	10	2	6	611	231
612	10	12	8	612	231
613	10	5	7	613	231
614	10	6	10	614	231
615	10	15	7	615	231
616	10	2	10	616	231
617	10	5	9	617	231
618	10	2	1	618	231
619	10	16	6	619	231
620	10	13	11	620	231
621	10	7	8	621	231
622	10	12	10	622	231
623	10	7	10	623	231
624	10	16	3	624	231
625	10	10	1	625	231
626	10	6	5	626	231
627	10	2	6	627	231
628	10	13	9	628	231
629	10	2	3	629	231
630	10	9	11	630	231
631	10	9	9	631	231
632	10	10	2	632	231
633	10	14	12	633	231
634	10	5	3	634	231
635	10	3	8	635	231
636	10	9	4	636	231
637	10	7	9	637	231
638	10	2	2	638	231
639	10	14	10	639	231
640	10	14	9	640	231
641	10	4	9	641	231
642	10	1	1	642	231
643	10	6	3	643	231
644	10	9	1	644	231
645	10	16	2	645	231
646	10	5	4	646	231
647	10	2	10	647	231
648	10	15	1	648	231
649	10	10	12	649	231
650	10	13	4	650	231
651	10	10	5	651	231
652	10	16	10	652	231
653	10	8	1	653	231
654	10	11	12	654	231
655	10	15	6	655	231
656	10	7	9	656	231
657	10	7	9	657	231
658	10	3	8	658	231
659	10	3	12	659	231
660	10	7	1	660	231
661	10	6	7	661	231
662	10	4	2	662	231
663	10	15	1	663	231
664	10	4	8	664	231
665	10	15	5	665	231
666	10	2	6	666	231
667	10	5	12	667	231
668	10	11	8	668	231
669	10	16	12	669	231
670	10	1	4	670	231
671	10	8	7	671	231
672	10	2	7	672	231
673	10	7	2	673	231
674	10	2	5	674	231
675	10	6	2	675	231
676	10	16	9	676	231
677	10	4	3	677	231
678	10	8	7	678	231
679	10	6	12	679	231
680	10	1	5	680	231
681	10	5	6	681	231
682	10	11	7	682	231
683	10	16	2	683	231
684	10	9	9	684	231
685	10	14	5	685	231
686	10	16	12	686	231
687	10	3	12	687	231
688	10	10	3	688	231
689	10	9	10	689	231
690	10	15	4	690	231
691	10	12	7	691	231
692	10	15	1	692	231
693	10	1	2	693	231
694	10	14	8	694	231
695	10	3	4	695	231
696	10	8	3	696	231
697	10	15	4	697	231
698	10	15	8	698	231
699	10	6	1	699	231
700	10	11	3	700	231
701	10	6	12	701	231
702	10	9	1	702	231
703	10	15	9	703	231
704	10	6	8	704	231
705	10	3	9	705	231
706	10	3	11	706	231
707	10	7	11	707	231
708	10	7	7	708	231
709	11	5	9	709	240
710	11	3	11	710	240
711	11	14	7	711	240
712	11	15	2	712	240
713	11	11	6	713	240
714	11	1	3	714	240
715	11	10	8	715	240
716	11	1	2	716	240
717	11	13	7	717	240
718	11	5	5	718	240
719	11	11	8	719	240
720	11	4	10	720	240
721	11	13	5	721	240
722	11	10	12	722	240
723	11	3	12	723	240
724	11	9	12	724	240
725	11	1	5	725	240
726	11	6	3	726	240
727	11	13	3	727	240
728	11	13	12	728	240
729	11	6	6	729	240
730	11	3	2	730	240
731	11	2	4	731	240
732	11	9	5	732	240
733	11	16	9	733	240
734	11	9	3	734	240
735	11	7	6	735	240
736	11	16	12	736	240
737	11	7	5	737	240
738	11	11	7	738	240
739	11	14	3	739	240
740	11	15	2	740	240
741	11	4	8	741	240
742	11	4	12	742	240
743	11	14	4	743	240
744	11	3	7	744	240
745	11	6	11	745	240
746	11	1	12	746	240
747	11	14	3	747	240
748	11	16	7	748	240
749	11	6	10	749	240
750	11	5	9	750	240
751	11	2	10	751	240
752	11	1	7	752	240
753	11	5	12	753	240
754	11	3	4	754	240
755	11	8	7	755	240
756	11	11	8	756	240
757	11	2	7	757	240
758	11	1	10	758	240
759	11	7	3	759	240
760	11	3	9	760	240
761	11	11	4	761	240
762	11	4	12	762	240
763	11	3	2	763	240
764	11	7	4	764	240
765	11	3	12	765	240
766	11	12	3	766	240
767	11	11	6	767	240
768	11	10	11	768	240
769	11	12	10	769	240
770	11	5	8	770	240
771	11	6	4	771	240
772	11	11	12	772	240
773	11	7	6	773	240
774	11	2	1	774	240
775	11	12	4	775	240
776	11	2	7	776	240
777	11	15	6	777	240
778	11	13	1	778	240
779	11	6	5	779	240
780	11	6	7	780	240
781	11	1	5	781	240
782	11	8	9	782	240
783	11	10	9	783	240
784	11	13	3	784	240
785	11	7	12	785	240
786	11	9	10	786	240
787	11	8	10	787	240
788	11	9	8	788	240
789	11	3	4	789	240
790	11	6	4	790	240
791	11	9	3	791	240
792	11	4	7	792	240
793	11	6	1	793	240
794	11	9	10	794	240
795	11	15	4	795	240
796	11	13	3	796	240
797	11	7	9	797	240
798	11	14	3	798	240
799	11	14	1	799	240
800	11	5	4	800	240
801	11	7	7	801	240
802	11	11	8	802	240
803	11	14	6	803	240
804	11	10	7	804	240
805	11	7	1	805	240
806	11	12	6	806	240
807	11	10	4	807	240
808	11	10	4	808	240
809	11	4	11	809	240
810	11	4	7	810	240
811	11	15	5	811	240
812	11	3	6	812	240
813	11	7	12	813	240
814	11	9	4	814	240
815	11	11	4	815	240
816	11	3	2	816	240
817	11	1	1	817	240
818	11	12	12	818	240
819	11	10	7	819	240
820	11	16	8	820	240
821	11	12	2	821	240
822	11	15	10	822	240
823	11	8	11	823	240
824	11	1	12	824	240
825	11	4	2	825	240
826	11	11	3	826	240
827	11	1	7	827	240
828	11	8	11	828	240
829	11	2	3	829	240
830	11	11	5	830	240
831	11	14	12	831	240
832	11	14	12	832	240
833	11	7	4	833	240
834	11	1	12	834	240
835	11	1	3	835	240
836	11	4	2	836	240
837	11	6	3	837	240
838	11	11	2	838	240
839	11	11	2	839	240
840	11	2	4	840	240
841	11	13	1	841	240
842	11	5	11	842	240
843	11	9	11	843	240
844	11	4	8	844	240
845	11	12	12	845	240
846	11	11	5	846	240
847	11	5	8	847	240
848	11	8	8	848	240
849	11	9	4	849	240
850	11	6	11	850	240
851	11	11	5	851	240
852	11	14	8	852	240
853	11	4	6	853	240
854	11	4	4	854	240
855	11	7	1	855	240
856	11	6	8	856	240
857	11	13	7	857	240
858	11	16	10	858	240
859	11	11	10	859	240
860	11	8	9	860	240
861	11	13	3	861	240
862	11	9	3	862	240
863	11	9	4	863	240
864	11	15	7	864	240
865	11	7	2	865	240
866	11	7	10	866	240
867	11	13	5	867	240
868	11	1	9	868	240
869	11	5	9	869	240
870	11	3	6	870	240
871	12	8	8	871	245
872	12	9	6	872	245
873	12	9	11	873	245
874	12	13	11	874	245
875	12	10	3	875	245
876	12	12	8	876	245
877	12	6	5	877	245
878	12	16	9	878	245
879	12	16	10	879	245
880	12	11	11	880	245
881	12	3	8	881	245
882	12	8	4	882	245
883	12	2	7	883	245
884	12	5	3	884	245
885	12	5	1	885	245
886	12	4	8	886	245
887	12	3	11	887	245
888	12	14	12	888	245
889	12	7	5	889	245
890	12	7	10	890	245
891	12	8	4	891	245
892	12	8	12	892	245
893	12	11	7	893	245
894	12	13	1	894	245
895	12	12	9	895	245
896	12	1	5	896	245
897	12	15	4	897	245
898	12	15	6	898	245
899	12	5	11	899	245
900	12	5	2	900	245
901	12	1	3	901	245
902	12	8	8	902	245
903	12	1	7	903	245
904	12	16	10	904	245
905	12	3	7	905	245
906	12	8	8	906	245
907	12	5	12	907	245
908	12	4	3	908	245
909	12	6	6	909	245
910	12	1	10	910	245
911	12	12	3	911	245
912	12	14	1	912	245
913	12	16	10	913	245
914	12	12	8	914	245
915	12	16	1	915	245
916	12	13	2	916	245
917	12	10	11	917	245
918	12	14	8	918	245
919	12	11	3	919	245
920	12	16	1	920	245
921	12	8	1	921	245
922	12	4	8	922	245
923	12	3	10	923	245
924	12	16	8	924	245
925	12	3	2	925	245
926	12	14	8	926	245
927	12	3	3	927	245
928	12	15	2	928	245
929	12	10	2	929	245
930	12	4	6	930	245
931	12	6	3	931	245
932	12	1	8	932	245
933	12	5	5	933	245
934	12	2	1	934	245
935	12	14	10	935	245
936	12	9	6	936	245
937	12	12	9	937	245
938	12	13	2	938	245
939	12	14	8	939	245
940	12	11	1	940	245
941	12	16	10	941	245
942	12	13	7	942	245
943	12	16	3	943	245
944	12	3	2	944	245
945	12	15	9	945	245
946	12	16	10	946	245
947	12	2	10	947	245
948	12	11	2	948	245
949	12	5	10	949	245
950	12	7	4	950	245
951	12	1	12	951	245
952	12	7	4	952	245
953	12	16	9	953	245
954	12	15	12	954	245
955	12	2	5	955	245
956	12	4	3	956	245
957	12	5	4	957	245
958	12	8	10	958	245
959	12	2	6	959	245
960	12	7	4	960	245
961	12	15	9	961	245
962	12	12	4	962	245
963	12	15	4	963	245
964	12	7	6	964	245
965	12	3	6	965	245
966	12	13	6	966	245
967	12	10	9	967	245
968	12	1	9	968	245
969	12	6	10	969	245
970	12	7	9	970	245
971	12	2	9	971	245
972	12	6	9	972	245
973	12	4	9	973	245
974	12	10	3	974	245
975	12	5	7	975	245
976	12	10	5	976	245
977	12	3	12	977	245
978	12	6	11	978	245
979	12	12	4	979	245
980	12	2	6	980	245
981	12	1	9	981	245
982	12	6	3	982	245
983	12	9	8	983	245
984	12	9	7	984	245
985	12	2	1	985	245
986	12	5	8	986	245
987	12	4	12	987	245
988	12	8	5	988	245
989	12	14	7	989	245
990	12	13	11	990	245
991	12	3	8	991	245
992	12	7	2	992	245
993	12	16	2	993	245
994	12	9	9	994	245
995	12	12	4	995	245
996	12	13	2	996	245
997	12	10	4	997	245
998	12	9	10	998	245
999	12	13	6	999	245
1000	12	3	9	1000	245
\.


